series,tte_window,dist_bps_max,min_edge,price_window,max_spread_cents,min_volume,side_mode,exit_mode,stop_loss_cents,take_profit_cents,time_exit_minutes_before_expiry,trade_count,win_rate,avg_win_cents,avg_loss_cents,total_pnl_cents,sharpe_like,max_consecutive_losses,avg_hold_minutes,yes_trade_count,no_trade_count
KXBTCD,20-30,350.0,0.02,30-70,8,0,no_only,take_profit,,8.0,,39,87.18,14.1765,-52.2,221.0,0.242804,2,7.2585,0,39
KXBTCD,20-30,500.0,0.02,30-70,8,0,no_only,take_profit,,8.0,,39,87.18,14.1765,-52.2,221.0,0.242804,2,7.2585,0,39
KXBTCD,10-20,200.0,0.08,40-60,4,0,yes_only,fair_value,,,,74,87.84,15.6615,-56.5556,509.0,0.242009,2,7.7486,74,0
KXBTCD,10-20,350.0,0.08,40-60,4,0,yes_only,fair_value,,,,74,87.84,15.6615,-56.5556,509.0,0.242009,2,7.7486,74,0
KXBTCD,10-20,500.0,0.08,40-60,4,0,yes_only,fair_value,,,,74,87.84,15.6615,-56.5556,509.0,0.242009,2,7.7486,74,0
KXBTCD,20-30,200.0,0.08,30-70,8,0,no_only,take_profit,,8.0,,39,87.18,14.1471,-52.2,220.0,0.241817,2,7.0669,0,39
KXBTCD,20-30,350.0,0.08,30-70,8,0,no_only,take_profit,,8.0,,39,87.18,14.1471,-52.2,220.0,0.241817,2,7.0669,0,39
KXBTCD,20-30,500.0,0.08,30-70,8,0,no_only,take_profit,,8.0,,39,87.18,14.1471,-52.2,220.0,0.241817,2,7.0669,0,39
KXBTCD,20-30,200.0,0.08,40-60,4,0,no_only,stop,10.0,,,33,36.36,48.4167,-15.619,253.0,0.241727,5,13.6276,0,33
KXBTCD,20-30,350.0,0.08,40-60,4,0,no_only,stop,10.0,,,33,36.36,48.4167,-15.619,253.0,0.241727,5,13.6276,0,33
KXBTCD,20-30,500.0,0.08,40-60,4,0,no_only,stop,10.0,,,33,36.36,48.4167,-15.619,253.0,0.241727,5,13.6276,0,33
KXBTCD,5-10,200.0,0.02,30-70,4,0,yes_only,take_profit,,8.0,,82,91.46,11.12,-60.5714,410.0,0.240176,1,1.6975,82,0
KXBTCD,5-10,350.0,0.02,30-70,4,0,yes_only,take_profit,,8.0,,82,91.46,11.12,-60.5714,410.0,0.240176,1,1.6975,82,0
KXBTCD,5-10,500.0,0.02,30-70,4,0,yes_only,take_profit,,8.0,,82,91.46,11.12,-60.5714,410.0,0.240176,1,1.6975,82,0
KXBTCD,5-10,200.0,0.05,40-60,8,0,yes_only,take_profit,,8.0,,63,90.48,11.5965,-57.1667,318.0,0.238796,2,1.809,63,0
KXBTCD,5-10,350.0,0.05,40-60,8,0,yes_only,take_profit,,8.0,,63,90.48,11.5965,-57.1667,318.0,0.238796,2,1.809,63,0
KXBTCD,5-10,500.0,0.05,40-60,8,0,yes_only,take_profit,,8.0,,63,90.48,11.5965,-57.1667,318.0,0.238796,2,1.809,63,0
KXBTCD,5-10,200.0,0.02,30-70,4,0,yes_only,fair_value,,,,82,87.8,17.125,-64.3,590.0,0.237719,2,5.218,82,0
KXBTCD,5-10,350.0,0.02,30-70,4,0,yes_only,fair_value,,,,82,87.8,17.125,-64.3,590.0,0.237719,2,5.218,82,0
KXBTCD,5-10,500.0,0.02,30-70,4,0,yes_only,fair_value,,,,82,87.8,17.125,-64.3,590.0,0.237719,2,5.218,82,0
KXBTCD,20-30,200.0,0.05,30-70,8,0,no_only,take_profit,,8.0,,39,87.18,14.0,-52.2,215.0,0.236708,2,7.2272,0,39
KXBTCD,20-30,350.0,0.05,30-70,8,0,no_only,take_profit,,8.0,,39,87.18,14.0,-52.2,215.0,0.236708,2,7.2272,0,39
KXBTCD,20-30,500.0,0.05,30-70,8,0,no_only,take_profit,,8.0,,39,87.18,14.0,-52.2,215.0,0.236708,2,7.2272,0,39
KXBTCD,5-10,200.0,0.05,30-70,8,0,yes_only,take_profit,,8.0,,82,91.46,11.2933,-62.1429,412.0,0.236347,1,1.7752,82,0
KXBTCD,5-10,350.0,0.05,30-70,8,0,yes_only,take_profit,,8.0,,82,91.46,11.2933,-62.1429,412.0,0.236347,1,1.7752,82,0
KXBTCD,5-10,500.0,0.05,30-70,8,0,yes_only,take_profit,,8.0,,82,91.46,11.2933,-62.1429,412.0,0.236347,1,1.7752,82,0
KXBTCD,5-10,200.0,0.08,40-60,8,0,yes_only,time_exit,,,5.0,60,60.0,20.6944,-18.1304,328.0,0.235945,3,3.4657,60,0
KXBTCD,5-10,350.0,0.08,40-60,8,0,yes_only,time_exit,,,5.0,60,60.0,20.6944,-18.1304,328.0,0.235945,3,3.4657,60,0
KXBTCD,5-10,500.0,0.08,40-60,8,0,yes_only,time_exit,,,5.0,60,60.0,20.6944,-18.1304,328.0,0.235945,3,3.4657,60,0
KXBTCD,20-30,200.0,0.02,40-60,8,0,no_only,stop,10.0,,,33,36.36,48.25,-15.8571,246.0,0.235029,5,14.054,0,33
KXBTCD,20-30,350.0,0.02,40-60,8,0,no_only,stop,10.0,,,33,36.36,48.25,-15.8571,246.0,0.235029,5,14.054,0,33
KXBTCD,20-30,500.0,0.02,40-60,8,0,no_only,stop,10.0,,,33,36.36,48.25,-15.8571,246.0,0.235029,5,14.054,0,33
KXBTCD,20-30,200.0,0.05,40-60,4,0,yes_only,stop_take_profit,10.0,8.0,,31,67.74,10.619,-13.2,91.0,0.234401,6,1.6702,31,0
KXBTCD,20-30,350.0,0.05,40-60,4,0,yes_only,stop_take_profit,10.0,8.0,,31,67.74,10.619,-13.2,91.0,0.234401,6,1.6702,31,0
KXBTCD,20-30,500.0,0.05,40-60,4,0,yes_only,stop_take_profit,10.0,8.0,,31,67.74,10.619,-13.2,91.0,0.234401,6,1.6702,31,0
KXBTCD,20-30,200.0,0.05,40-60,8,0,no_only,stop,10.0,,,33,36.36,48.25,-15.9048,245.0,0.233898,5,14.0089,0,33
KXBTCD,20-30,350.0,0.05,40-60,8,0,no_only,stop,10.0,,,33,36.36,48.25,-15.9048,245.0,0.233898,5,14.0089,0,33
KXBTCD,20-30,500.0,0.05,40-60,8,0,no_only,stop,10.0,,,33,36.36,48.25,-15.9048,245.0,0.233898,5,14.0089,0,33
KXBTCD,5-10,200.0,0.08,40-60,4,0,yes_only,time_exit,,,5.0,60,58.33,21.4,-17.5833,327.0,0.233556,3,3.4432,60,0
KXBTCD,5-10,350.0,0.08,40-60,4,0,yes_only,time_exit,,,5.0,60,58.33,21.4,-17.5833,327.0,0.233556,3,3.4432,60,0
KXBTCD,5-10,500.0,0.08,40-60,4,0,yes_only,time_exit,,,5.0,60,58.33,21.4,-17.5833,327.0,0.233556,3,3.4432,60,0
KXBTCD,20-30,200.0,0.08,40-60,4,0,yes_only,stop_take_profit,10.0,8.0,,30,66.67,11.0,-13.1,89.0,0.2314,6,1.8182,30,0
KXBTCD,20-30,350.0,0.08,40-60,4,0,yes_only,stop_take_profit,10.0,8.0,,30,66.67,11.0,-13.1,89.0,0.2314,6,1.8182,30,0
KXBTCD,20-30,500.0,0.08,40-60,4,0,yes_only,stop_take_profit,10.0,8.0,,30,66.67,11.0,-13.1,89.0,0.2314,6,1.8182,30,0
KXBTCD,5-10,200.0,0.08,30-70,4,0,yes_only,stop_take_profit,10.0,8.0,,80,67.5,11.3333,-13.9231,250.0,0.231349,3,0.503,80,0
KXBTCD,5-10,350.0,0.08,30-70,4,0,yes_only,stop_take_profit,10.0,8.0,,80,67.5,11.3333,-13.9231,250.0,0.231349,3,0.503,80,0
KXBTCD,5-10,500.0,0.08,30-70,4,0,yes_only,stop_take_profit,10.0,8.0,,80,67.5,11.3333,-13.9231,250.0,0.231349,3,0.503,80,0
KXBTCD,20-30,200.0,0.05,40-60,8,0,yes_only,stop_take_profit,10.0,8.0,,31,67.74,10.5238,-13.2,89.0,0.229826,6,1.6713,31,0
KXBTCD,20-30,350.0,0.05,40-60,8,0,yes_only,stop_take_profit,10.0,8.0,,31,67.74,10.5238,-13.2,89.0,0.229826,6,1.6713,31,0
KXBTCD,20-30,500.0,0.05,40-60,8,0,yes_only,stop_take_profit,10.0,8.0,,31,67.74,10.5238,-13.2,89.0,0.229826,6,1.6713,31,0
KXBTCD,5-10,200.0,0.05,30-70,4,0,yes_only,take_profit,,8.0,,81,91.36,11.2027,-62.1429,394.0,0.227974,1,1.7893,81,0
KXBTCD,5-10,350.0,0.05,30-70,4,0,yes_only,take_profit,,8.0,,81,91.36,11.2027,-62.1429,394.0,0.227974,1,1.7893,81,0
KXBTCD,5-10,500.0,0.05,30-70,4,0,yes_only,take_profit,,8.0,,81,91.36,11.2027,-62.1429,394.0,0.227974,1,1.7893,81,0
KXBTCD,20-30,200.0,0.02,30-70,4,0,no_only,take_profit,,8.0,,39,87.18,13.6176,-52.2,202.0,0.223925,2,7.2173,0,39
KXBTCD,20-30,350.0,0.02,30-70,4,0,no_only,take_profit,,8.0,,39,87.18,13.6176,-52.2,202.0,0.223925,2,7.2173,0,39
KXBTCD,20-30,500.0,0.02,30-70,4,0,no_only,take_profit,,8.0,,39,87.18,13.6176,-52.2,202.0,0.223925,2,7.2173,0,39
KXBTCD,20-30,200.0,0.08,30-70,4,0,no_only,take_profit,,8.0,,39,87.18,13.5882,-52.2,201.0,0.222927,2,7.0256,0,39
KXBTCD,20-30,350.0,0.08,30-70,4,0,no_only,take_profit,,8.0,,39,87.18,13.5882,-52.2,201.0,0.222927,2,7.0256,0,39
KXBTCD,20-30,500.0,0.08,30-70,4,0,no_only,take_profit,,8.0,,39,87.18,13.5882,-52.2,201.0,0.222927,2,7.0256,0,39
KXBTCD,10-20,200.0,0.02,40-60,8,0,no_only,stop_take_profit,10.0,8.0,,73,65.75,13.625,-16.16,250.0,0.222617,3,1.6376,0,73
KXBTCD,10-20,350.0,0.02,40-60,8,0,no_only,stop_take_profit,10.0,8.0,,73,65.75,13.625,-16.16,250.0,0.222617,3,1.6376,0,73
KXBTCD,10-20,500.0,0.02,40-60,8,0,no_only,stop_take_profit,10.0,8.0,,73,65.75,13.625,-16.16,250.0,0.222617,3,1.6376,0,73
KXBTCD,10-20,200.0,0.05,40-60,4,0,yes_only,fair_value,,,,74,87.84,14.9385,-56.5556,462.0,0.222426,2,7.6255,74,0
KXBTCD,10-20,350.0,0.05,40-60,4,0,yes_only,fair_value,,,,74,87.84,14.9385,-56.5556,462.0,0.222426,2,7.6255,74,0
KXBTCD,10-20,500.0,0.05,40-60,4,0,yes_only,fair_value,,,,74,87.84,14.9385,-56.5556,462.0,0.222426,2,7.6255,74,0
KXBTCD,30-45,200.0,0.02,30-70,4,0,no_only,hold,,,,43,65.12,43.5357,-51.6,445.0,0.222346,4,38.7767,0,43
KXBTCD,30-45,200.0,0.02,30-70,8,0,no_only,hold,,,,43,65.12,43.5357,-51.6,445.0,0.222346,4,38.7767,0,43
KXBTCD,30-45,350.0,0.02,30-70,4,0,no_only,hold,,,,43,65.12,43.5357,-51.6,445.0,0.222346,4,38.7767,0,43
KXBTCD,30-45,350.0,0.02,30-70,8,0,no_only,hold,,,,43,65.12,43.5357,-51.6,445.0,0.222346,4,38.7767,0,43
KXBTCD,30-45,500.0,0.02,30-70,4,0,no_only,hold,,,,43,65.12,43.5357,-51.6,445.0,0.222346,4,38.7767,0,43
KXBTCD,30-45,500.0,0.02,30-70,8,0,no_only,hold,,,,43,65.12,43.5357,-51.6,445.0,0.222346,4,38.7767,0,43
KXBTCD,5-10,200.0,0.08,30-70,8,0,yes_only,stop_take_profit,10.0,8.0,,81,66.67,11.2407,-13.5926,240.0,0.222323,3,0.5165,81,0
KXBTCD,5-10,350.0,0.08,30-70,8,0,yes_only,stop_take_profit,10.0,8.0,,81,66.67,11.2407,-13.5926,240.0,0.222323,3,0.5165,81,0
KXBTCD,5-10,500.0,0.08,30-70,8,0,yes_only,stop_take_profit,10.0,8.0,,81,66.67,11.2407,-13.5926,240.0,0.222323,3,0.5165,81,0
KXBTCD,10-20,200.0,0.02,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,99,66.67,11.7727,-14.303,305.0,0.221899,4,1.0544,57,42
KXBTCD,10-20,350.0,0.02,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,99,66.67,11.7727,-14.303,305.0,0.221899,4,1.0544,57,42
KXBTCD,10-20,500.0,0.02,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,99,66.67,11.7727,-14.303,305.0,0.221899,4,1.0544,57,42
KXBTCD,30-45,200.0,0.05,30-70,4,0,no_only,hold,,,,43,65.12,43.1786,-51.6,435.0,0.21826,4,38.7194,0,43
KXBTCD,30-45,200.0,0.05,30-70,8,0,no_only,hold,,,,43,65.12,43.1786,-51.6,435.0,0.21826,4,38.7194,0,43
KXBTCD,30-45,350.0,0.05,30-70,4,0,no_only,hold,,,,43,65.12,43.1786,-51.6,435.0,0.21826,4,38.7194,0,43
KXBTCD,30-45,350.0,0.05,30-70,8,0,no_only,hold,,,,43,65.12,43.1786,-51.6,435.0,0.21826,4,38.7194,0,43
KXBTCD,30-45,500.0,0.05,30-70,4,0,no_only,hold,,,,43,65.12,43.1786,-51.6,435.0,0.21826,4,38.7194,0,43
KXBTCD,30-45,500.0,0.05,30-70,8,0,no_only,hold,,,,43,65.12,43.1786,-51.6,435.0,0.21826,4,38.7194,0,43
KXBTCD,20-30,200.0,0.05,30-70,4,0,no_only,take_profit,,8.0,,39,87.18,13.4412,-52.2,196.0,0.217769,2,7.1859,0,39
KXBTCD,20-30,350.0,0.05,30-70,4,0,no_only,take_profit,,8.0,,39,87.18,13.4412,-52.2,196.0,0.217769,2,7.1859,0,39
KXBTCD,20-30,500.0,0.05,30-70,4,0,no_only,take_profit,,8.0,,39,87.18,13.4412,-52.2,196.0,0.217769,2,7.1859,0,39
KXBTCD,30-45,200.0,0.08,30-70,4,0,no_only,hold,,,,43,65.12,43.1429,-51.7333,432.0,0.217033,4,38.6513,0,43
KXBTCD,30-45,200.0,0.08,30-70,8,0,no_only,hold,,,,43,65.12,43.1429,-51.7333,432.0,0.217033,4,38.6513,0,43
KXBTCD,30-45,350.0,0.08,30-70,4,0,no_only,hold,,,,43,65.12,43.1429,-51.7333,432.0,0.217033,4,38.6513,0,43
KXBTCD,30-45,350.0,0.08,30-70,8,0,no_only,hold,,,,43,65.12,43.1429,-51.7333,432.0,0.217033,4,38.6513,0,43
KXBTCD,30-45,500.0,0.08,30-70,4,0,no_only,hold,,,,43,65.12,43.1429,-51.7333,432.0,0.217033,4,38.6513,0,43
KXBTCD,30-45,500.0,0.08,30-70,8,0,no_only,hold,,,,43,65.12,43.1429,-51.7333,432.0,0.217033,4,38.6513,0,43
KXBTCD,5-10,200.0,0.02,30-70,8,0,yes_only,time_exit,,,5.0,83,61.45,19.7647,-19.7,417.0,0.216546,3,3.7289,83,0
KXBTCD,5-10,350.0,0.02,30-70,8,0,yes_only,time_exit,,,5.0,83,61.45,19.7647,-19.7,417.0,0.216546,3,3.7289,83,0
KXBTCD,5-10,500.0,0.02,30-70,8,0,yes_only,time_exit,,,5.0,83,61.45,19.7647,-19.7,417.0,0.216546,3,3.7289,83,0
KXBTCD,5-10,200.0,0.05,30-70,8,0,yes_only,time_exit,,,5.0,82,63.41,19.2308,-21.0357,411.0,0.213766,3,3.7333,82,0
KXBTCD,5-10,350.0,0.05,30-70,8,0,yes_only,time_exit,,,5.0,82,63.41,19.2308,-21.0357,411.0,0.213766,3,3.7333,82,0
KXBTCD,5-10,500.0,0.05,30-70,8,0,yes_only,time_exit,,,5.0,82,63.41,19.2308,-21.0357,411.0,0.213766,3,3.7333,82,0
KXBTCD,10-20,200.0,0.02,40-60,4,0,best_edge,take_profit,,8.0,,98,89.8,11.1818,-55.3,431.0,0.21291,1,3.113,57,41
KXBTCD,10-20,350.0,0.02,40-60,4,0,best_edge,take_profit,,8.0,,98,89.8,11.1818,-55.3,431.0,0.21291,1,3.113,57,41
KXBTCD,10-20,500.0,0.02,40-60,4,0,best_edge,take_profit,,8.0,,98,89.8,11.1818,-55.3,431.0,0.21291,1,3.113,57,41
KXBTCD,20-30,200.0,0.02,30-70,8,0,no_only,fair_value,,,,39,84.62,18.5758,-57.8333,266.0,0.212615,2,15.45,0,39
KXBTCD,20-30,350.0,0.02,30-70,8,0,no_only,fair_value,,,,39,84.62,18.5758,-57.8333,266.0,0.212615,2,15.45,0,39
KXBTCD,20-30,500.0,0.02,30-70,8,0,no_only,fair_value,,,,39,84.62,18.5758,-57.8333,266.0,0.212615,2,15.45,0,39
KXBTCD,10-20,200.0,0.02,40-60,4,0,yes_only,fair_value,,,,74,87.84,14.4769,-56.5556,432.0,0.210149,2,7.4922,74,0
KXBTCD,10-20,350.0,0.02,40-60,4,0,yes_only,fair_value,,,,74,87.84,14.4769,-56.5556,432.0,0.210149,2,7.4922,74,0
KXBTCD,10-20,500.0,0.02,40-60,4,0,yes_only,fair_value,,,,74,87.84,14.4769,-56.5556,432.0,0.210149,2,7.4922,74,0
KXBTCD,10-20,200.0,0.08,40-60,8,0,yes_only,fair_value,,,,75,86.67,15.6615,-56.4,454.0,0.207945,2,7.8415,75,0
KXBTCD,10-20,350.0,0.08,40-60,8,0,yes_only,fair_value,,,,75,86.67,15.6615,-56.4,454.0,0.207945,2,7.8415,75,0
KXBTCD,10-20,500.0,0.08,40-60,8,0,yes_only,fair_value,,,,75,86.67,15.6615,-56.4,454.0,0.207945,2,7.8415,75,0
KXBTCD,5-10,200.0,0.02,30-70,4,0,yes_only,time_exit,,,5.0,82,62.2,19.3137,-20.3448,395.0,0.207716,3,3.7112,82,0
KXBTCD,5-10,350.0,0.02,30-70,4,0,yes_only,time_exit,,,5.0,82,62.2,19.3137,-20.3448,395.0,0.207716,3,3.7112,82,0
KXBTCD,5-10,500.0,0.02,30-70,4,0,yes_only,time_exit,,,5.0,82,62.2,19.3137,-20.3448,395.0,0.207716,3,3.7112,82,0
KXBTCD,10-20,200.0,0.05,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,99,65.66,11.8308,-14.2059,286.0,0.207153,4,1.0469,56,43
KXBTCD,10-20,350.0,0.05,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,99,65.66,11.8308,-14.2059,286.0,0.207153,4,1.0469,56,43
KXBTCD,10-20,500.0,0.05,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,99,65.66,11.8308,-14.2059,286.0,0.207153,4,1.0469,56,43
KXBTCD,30-45,200.0,0.02,40-60,4,0,no_only,time_exit,,,5.0,31,58.06,43.2222,-38.8462,273.0,0.207005,4,32.7709,0,31
KXBTCD,30-45,200.0,0.02,40-60,8,0,no_only,time_exit,,,5.0,31,58.06,43.2222,-38.8462,273.0,0.207005,4,32.7709,0,31
KXBTCD,30-45,350.0,0.02,40-60,4,0,no_only,time_exit,,,5.0,31,58.06,43.2222,-38.8462,273.0,0.207005,4,32.7709,0,31
KXBTCD,30-45,350.0,0.02,40-60,8,0,no_only,time_exit,,,5.0,31,58.06,43.2222,-38.8462,273.0,0.207005,4,32.7709,0,31
KXBTCD,30-45,500.0,0.02,40-60,4,0,no_only,time_exit,,,5.0,31,58.06,43.2222,-38.8462,273.0,0.207005,4,32.7709,0,31
KXBTCD,30-45,500.0,0.02,40-60,8,0,no_only,time_exit,,,5.0,31,58.06,43.2222,-38.8462,273.0,0.207005,4,32.7709,0,31
KXBTCD,10-20,200.0,0.08,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,99,65.66,12.0,-14.4706,288.0,0.205703,3,1.0605,54,45
KXBTCD,10-20,350.0,0.08,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,99,65.66,12.0,-14.4706,288.0,0.205703,3,1.0605,54,45
KXBTCD,10-20,500.0,0.08,40-60,8,0,best_edge,stop_take_profit,10.0,8.0,,99,65.66,12.0,-14.4706,288.0,0.205703,3,1.0605,54,45
KXBTCD,5-10,200.0,0.05,30-70,4,0,yes_only,time_exit,,,5.0,81,64.2,18.7885,-21.7778,389.0,0.204886,3,3.7154,81,0
KXBTCD,5-10,350.0,0.05,30-70,4,0,yes_only,time_exit,,,5.0,81,64.2,18.7885,-21.7778,389.0,0.204886,3,3.7154,81,0
KXBTCD,5-10,500.0,0.05,30-70,4,0,yes_only,time_exit,,,5.0,81,64.2,18.7885,-21.7778,389.0,0.204886,3,3.7154,81,0
KXBTCD,10-20,200.0,0.05,30-70,4,0,best_edge,stop_take_profit,10.0,8.0,,137,61.31,11.8571,-12.2453,347.0,0.202837,5,1.1625,70,67
KXBTCD,10-20,350.0,0.05,30-70,4,0,best_edge,stop_take_profit,10.0,8.0,,137,61.31,11.8571,-12.2453,347.0,0.202837,5,1.1625,70,67
KXBTCD,10-20,500.0,0.05,30-70,4,0,best_edge,stop_take_profit,10.0,8.0,,137,61.31,11.8571,-12.2453,347.0,0.202837,5,1.1625,70,67
KXBTCD,10-20,200.0,0.08,30-70,4,0,best_edge,stop_take_profit,10.0,8.0,,137,61.31,11.9881,-12.4151,349.0,0.201439,5,1.1729,68,69
KXBTCD,10-20,350.0,0.08,30-70,4,0,best_edge,stop_take_profit,10.0,8.0,,137,61.31,11.9881,-12.4151,349.0,0.201439,5,1.1729,68,69
KXBTCD,10-20,500.0,0.08,30-70,4,0,best_edge,stop_take_profit,10.0,8.0,,137,61.31,11.9881,-12.4151,349.0,0.201439,5,1.1729,68,69
KXBTCD,30-45,200.0,0.05,40-60,4,0,no_only,time_exit,,,5.0,31,58.06,42.6667,-38.8462,263.0,0.200837,4,32.7005,0,31
KXBTCD,30-45,200.0,0.05,40-60,8,0,no_only,time_exit,,,5.0,31,58.06,42.6667,-38.8462,263.0,0.200837,4,32.7005,0,31
KXBTCD,30-45,350.0,0.05,40-60,4,0,no_only,time_exit,,,5.0,31,58.06,42.6667,-38.8462,263.0,0.200837,4,32.7005,0,31
KXBTCD,30-45,350.0,0.05,40-60,8,0,no_only,time_exit,,,5.0,31,58.06,42.6667,-38.8462,263.0,0.200837,4,32.7005,0,31
KXBTCD,30-45,500.0,0.05,40-60,4,0,no_only,time_exit,,,5.0,31,58.06,42.6667,-38.8462,263.0,0.200837,4,32.7005,0,31
KXBTCD,30-45,500.0,0.05,40-60,8,0,no_only,time_exit,,,5.0,31,58.06,42.6667,-38.8462,263.0,0.200837,4,32.7005,0,31
KXBTCD,5-10,200.0,0.02,30-70,4,0,yes_only,stop_take_profit,10.0,8.0,,82,65.85,11.2407,-13.8214,220.0,0.198276,3,0.4806,82,0
KXBTCD,5-10,350.0,0.02,30-70,4,0,yes_only,stop_take_profit,10.0,8.0,,82,65.85,11.2407,-13.8214,220.0,0.198276,3,0.4806,82,0
KXBTCD,5-10,500.0,0.02,30-70,4,0,yes_only,stop_take_profit,10.0,8.0,,82,65.85,11.2407,-13.8214,220.0,0.198276,3,0.4806,82,0
KXBTCD,30-45,200.0,0.08,40-60,4,0,no_only,time_exit,,,5.0,31,58.06,42.5556,-39.0,259.0,0.197797,4,32.6724,0,31
KXBTCD,30-45,200.0,0.08,40-60,8,0,no_only,time_exit,,,5.0,31,58.06,42.5556,-39.0,259.0,0.197797,4,32.6724,0,31
KXBTCD,30-45,350.0,0.08,40-60,4,0,no_only,time_exit,,,5.0,31,58.06,42.5556,-39.0,259.0,0.197797,4,32.6724,0,31
KXBTCD,30-45,350.0,0.08,40-60,8,0,no_only,time_exit,,,5.0,31,58.06,42.5556,-39.0,259.0,0.197797,4,32.6724,0,31
KXBTCD,30-45,500.0,0.08,40-60,4,0,no_only,time_exit,,,5.0,31,58.06,42.5556,-39.0,259.0,0.197797,4,32.6724,0,31
KXBTCD,30-45,500.0,0.08,40-60,8,0,no_only,time_exit,,,5.0,31,58.06,42.5556,-39.0,259.0,0.197797,4,32.6724,0,31
KXBTCD,20-30,200.0,0.02,30-70,8,0,best_edge,take_profit,,8.0,,49,89.8,11.9773,-61.6,219.0,0.193958,2,6.9531,27,22
KXBTCD,20-30,200.0,0.05,30-70,8,0,best_edge,take_profit,,8.0,,49,89.8,11.9773,-61.6,219.0,0.193958,2,6.9531,27,22
KXBTCD,20-30,200.0,0.08,30-70,8,0,best_edge,take_profit,,8.0,,49,89.8,11.9773,-61.6,219.0,0.193958,2,6.9531,27,22
KXBTCD,20-30,350.0,0.02,30-70,8,0,best_edge,take_profit,,8.0,,49,89.8,11.9773,-61.6,219.0,0.193958,2,6.9531,27,22
KXBTCD,20-30,350.0,0.05,30-70,8,0,best_edge,take_profit,,8.0,,49,89.8,11.9773,-61.6,219.0,0.193958,2,6.9531,27,22
KXBTCD,20-30,350.0,0.08,30-70,8,0,best_edge,take_profit,,8.0,,49,89.8,11.9773,-61.6,219.0,0.193958,2,6.9531,27,22
KXBTCD,20-30,500.0,0.02,30-70,8,0,best_edge,take_profit,,8.0,,49,89.8,11.9773,-61.6,219.0,0.193958,2,6.9531,27,22
KXBTCD,20-30,500.0,0.05,30-70,8,0,best_edge,take_profit,,8.0,,49,89.8,11.9773,-61.6,219.0,0.193958,2,6.9531,27,22
KXBTCD,20-30,500.0,0.08,30-70,8,0,best_edge,take_profit,,8.0,,49,89.8,11.9773,-61.6,219.0,0.193958,2,6.9531,27,22
KXBTCD,20-30,200.0,0.02,30-70,4,0,no_only,fair_value,,,,39,84.62,17.7576,-57.8333,239.0,0.191453,2,14.7312,0,39
KXBTCD,20-30,350.0,0.02,30-70,4,0,no_only,fair_value,,,,39,84.62,17.7576,-57.8333,239.0,0.191453,2,14.7312,0,39
KXBTCD,20-30,500.0,0.02,30-70,4,0,no_only,fair_value,,,,39,84.62,17.7576,-57.8333,239.0,0.191453,2,14.7312,0,39
KXBTCD,20-30,200.0,0.02,30-70,4,0,best_edge,take_profit,,8.0,,49,89.8,11.9091,-61.6,216.0,0.19128,2,6.9286,27,22
KXBTCD,20-30,200.0,0.05,30-70,4,0,best_edge,take_profit,,8.0,,49,89.8,11.9091,-61.6,216.0,0.19128,2,6.9286,27,22
KXBTCD,20-30,200.0,0.08,30-70,4,0,best_edge,take_profit,,8.0,,49,89.8,11.9091,-61.6,216.0,0.19128,2,6.9286,27,22
KXBTCD,20-30,350.0,0.02,30-70,4,0,best_edge,take_profit,,8.0,,49,89.8,11.9091,-61.6,216.0,0.19128,2,6.9286,27,22
KXBTCD,20-30,350.0,0.05,30-70,4,0,best_edge,take_profit,,8.0,,49,89.8,11.9091,-61.6,216.0,0.19128,2,6.9286,27,22
KXBTCD,20-30,350.0,0.08,30-70,4,0,best_edge,take_profit,,8.0,,49,89.8,11.9091,-61.6,216.0,0.19128,2,6.9286,27,22
KXBTCD,20-30,500.0,0.02,30-70,4,0,best_edge,take_profit,,8.0,,49,89.8,11.9091,-61.6,216.0,0.19128,2,6.9286,27,22
KXBTCD,20-30,500.0,0.05,30-70,4,0,best_edge,take_profit,,8.0,,49,89.8,11.9091,-61.6,216.0,0.19128,2,6.9286,27,22
KXBTCD,20-30,500.0,0.08,30-70,4,0,best_edge,take_profit,,8.0,,49,89.8,11.9091,-61.6,216.0,0.19128,2,6.9286,27,22
KXBTCD,10-20,200.0,0.02,30-70,4,0,best_edge,stop_take_profit,10.0,8.0,,137,60.58,11.8916,-12.2037,328.0,0.191227,5,1.1615,70,67
KXBTCD,10-20,350.0,0.02,30-70,4,0,best_edge,stop_take_profit,10.0,8.0,,137,60.58,11.8916,-12.2037,328.0,0.191227,5,1.1615,70,67
KXBTCD,10-20,500.0,0.02,30-70,4,0,best_edge,stop_take_profit,10.0,8.0,,137,60.58,11.8916,-12.2037,328.0,0.191227,5,1.1615,70,67
KXBTCD,5-10,200.0,0.02,30-70,8,0,yes_only,stop_take_profit,10.0,8.0,,83,65.06,11.1481,-13.5172,210.0,0.189521,3,0.486,83,0
