market_ticker,snapshot_count,avg_gap_seconds,min_gap_seconds,max_gap_seconds
KXBTCD-26APR0219-T75399.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T75299.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T75199.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T75099.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T74999.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T74899.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T74799.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T74699.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T74599.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T74499.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T74399.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T74299.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T63899.99,1130,1.8580265699234684,0.004988908767700195,6.142996251583099
KXBTCD-26APR0219-T63799.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T63699.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T61499.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T60499.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T59999.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T59699.99,1130,1.8580265699234684,0.010983645915985107,6.142996251583099
KXBTCD-26APR0219-T59099.99,1130,1.8580265699234684,0.0,6.142996251583099
KXBTCD-26APR0220-T69399.99,1129,1.8640035425170107,0.0,6.360013782978058
