ticker,open_time,close_time,entry_time,floor_strike,expiration_value,result,actual,volume,tte_minutes,tte_at_entry_min,spot_at_entry,vol_at_entry,model_prob_yes,edge,distance_bps,near_money,filter_near_money,filter_low_edge,any_filter,would_trade
KXBTC15M-26FEB180900-00,2026-02-18 13:45:00+00:00,2026-02-18 14:00:00+00:00,2026-02-18 13:46:00+00:00,67257.6,67208.58,no,0,111722.0,15.0,14,67198.59,0.3880093827998868,0.3302125626859999,-0.1697874373140001,-8.78143425330938,True,True,False,True,False
KXBTC15M-26FEB180915-15,2026-02-18 14:00:00+00:00,2026-02-18 14:15:00+00:00,2026-02-18 14:01:00+00:00,67208.58,67258.1,yes,1,87450.0,15.0,14,67231.65,0.2777863541193866,0.5943194396986765,0.09431943969867651,3.4314195769392,True,True,False,True,False
KXBTC15M-26FEB180930-30,2026-02-18 14:15:00+00:00,2026-02-18 14:30:00+00:00,2026-02-18 14:16:00+00:00,67258.1,67111.01,no,0,75198.0,15.0,14,67209.32,0.2777863541193866,0.306153466611323,-0.19384653338867702,-7.257921966774672,True,True,False,True,False
KXBTC15M-26FEB180945-45,2026-02-18 14:30:00+00:00,2026-02-18 14:45:00+00:00,2026-02-18 14:31:00+00:00,67111.009999,67120.05,yes,1,124265.0,15.0,14,67255.26,0.2777863541193866,0.9327938445798536,0.4327938445798536,21.448136695924315,True,True,False,True,False
KXBTC15M-26FEB181000-00,2026-02-18 14:45:00+00:00,2026-02-18 15:00:00+00:00,2026-02-18 14:46:00+00:00,67120.05,67163.64,yes,1,139112.0,15.0,14,67153.22,0.2777863541193866,0.6345399038527362,0.13453990385273618,4.939450409079156,True,True,False,True,False
KXBTC15M-26FEB181015-15,2026-02-18 15:00:00+00:00,2026-02-18 15:15:00+00:00,2026-02-18 15:01:00+00:00,67163.64,67323.34,yes,1,88808.0,15.0,14,67332.34,0.30735566030263267,0.9430229837453856,0.4430229837453856,25.054825066230745,True,True,False,True,False
KXBTC15M-26FEB181030-30,2026-02-18 15:15:00+00:00,2026-02-18 15:30:00+00:00,2026-02-18 15:16:00+00:00,67323.34,67307.54,no,0,86278.0,15.0,14,67374.03,0.30735566030263267,0.6821375027701997,0.1821375027701997,7.523670470654988,True,True,False,True,False
KXBTC15M-26FEB181045-45,2026-02-18 15:30:00+00:00,2026-02-18 15:45:00+00:00,2026-02-18 15:31:00+00:00,67307.539999,68078.39,yes,1,80957.0,15.0,14,67284.84,0.30735566030263267,0.4154921158157625,-0.08450788418423749,-3.3737167243028336,True,True,False,True,False
KXBTC15M-26FEB181100-00,2026-02-18 15:45:00+00:00,2026-02-18 16:00:00+00:00,2026-02-18 15:46:00+00:00,68078.39,67649.94,no,0,81468.0,15.0,14,67985.48,0.30735566030263267,0.19441759558242733,-0.3055824044175727,-13.666153419818981,True,True,False,True,False
KXBTC15M-26FEB181115-15,2026-02-18 16:00:00+00:00,2026-02-18 16:15:00+00:00,2026-02-18 16:01:00+00:00,67649.94,67032.05,no,0,107651.0,15.0,14,67600.38,0.350726221499883,0.34245297272626196,-0.15754702727373804,-7.331319735184575,True,True,False,True,False
KXBTC15M-26FEB181130-30,2026-02-18 16:15:00+00:00,2026-02-18 16:30:00+00:00,2026-02-18 16:16:00+00:00,67032.05,67261.64,yes,1,77811.0,15.0,14,67150.54,0.350726221499883,0.8351660854324121,0.3351660854324121,17.645427721056404,True,True,False,True,False
KXBTC15M-26FEB181145-45,2026-02-18 16:30:00+00:00,2026-02-18 16:45:00+00:00,2026-02-18 16:31:00+00:00,67261.64,67200.52,no,0,95106.0,15.0,14,67285.18,0.350726221499883,0.5762882096076006,0.07628820960760063,3.498541580775083,True,True,False,True,False
KXBTC15M-26FEB181200-00,2026-02-18 16:45:00+00:00,2026-02-18 17:00:00+00:00,2026-02-18 16:46:00+00:00,67200.52,67115.8,no,0,91765.0,15.0,14,67147.63,0.350726221499883,0.3314607806459944,-0.16853921935400562,-7.876674128334748,True,True,False,True,False
KXBTC15M-26FEB181215-15,2026-02-18 17:00:00+00:00,2026-02-18 17:15:00+00:00,2026-02-18 17:01:00+00:00,67115.8,67081.61,no,0,157644.0,15.0,14,67153.15,0.35146707936595073,0.6201216401981028,0.12012164019810279,5.56191332796619,True,True,False,True,False
KXBTC15M-26FEB181230-30,2026-02-18 17:15:00+00:00,2026-02-18 17:30:00+00:00,2026-02-18 17:16:00+00:00,67081.61,67112.6,yes,1,107137.0,15.0,14,67025.07,0.35146707936595073,0.32069412772441364,-0.17930587227558636,-8.435649526362836,True,True,False,True,False
KXBTC15M-26FEB181245-45,2026-02-18 17:30:00+00:00,2026-02-18 17:45:00+00:00,2026-02-18 17:31:00+00:00,67112.6,67071.6,no,0,134758.0,15.0,14,67143.0,0.35146707936595073,0.5982243596267762,0.09822435962677623,4.527649941169471,True,True,False,True,False
KXBTC15M-26FEB181300-00,2026-02-18 17:45:00+00:00,2026-02-18 18:00:00+00:00,2026-02-18 17:46:00+00:00,67071.6,67150.46,yes,1,117894.0,15.0,14,67134.13,0.35146707936595073,0.6959589157789872,0.19595891577898716,9.31418936984792,True,True,False,True,False
KXBTC15M-26FEB181315-15,2026-02-18 18:00:00+00:00,2026-02-18 18:15:00+00:00,2026-02-18 18:01:00+00:00,67150.46,67085.33,no,0,112341.0,15.0,14,67190.99,0.43110864688151873,0.606449651860629,0.10644965186062905,6.032058762640472,True,True,False,True,False
KXBTC15M-26FEB181330-30,2026-02-18 18:15:00+00:00,2026-02-18 18:30:00+00:00,2026-02-18 18:16:00+00:00,67085.33,66842.26,no,0,140229.0,15.0,14,67049.43,0.43110864688151873,0.4045091150881438,-0.0954908849118562,-5.35425879086649,True,True,False,True,False
KXBTC15M-26FEB181345-45,2026-02-18 18:30:00+00:00,2026-02-18 18:45:00+00:00,2026-02-18 18:31:00+00:00,66842.259999,66338.4,no,0,114618.0,15.0,14,66619.84,0.43110864688151873,0.06691713125046655,-0.43308286874953345,-33.38645049282694,True,True,False,True,False
KXBTC15M-26FEB181400-00,2026-02-18 18:45:00+00:00,2026-02-18 19:00:00+00:00,2026-02-18 18:46:00+00:00,66338.399999,66310.2,no,0,169863.0,15.0,14,66263.45,0.43110864688151873,0.30530991994824536,-0.19469008005175464,-11.310911067866831,True,True,False,True,False
KXBTC15M-26FEB181415-15,2026-02-18 19:00:00+00:00,2026-02-18 19:15:00+00:00,2026-02-18 19:01:00+00:00,66310.2,66347.28,yes,1,135249.0,15.0,14,66443.79,0.43256410031517295,0.8160441598088826,0.31604415980888256,20.10571642586862,True,True,False,True,False
KXBTC15M-26FEB181430-30,2026-02-18 19:15:00+00:00,2026-02-18 19:30:00+00:00,2026-02-18 19:16:00+00:00,66347.28,66190.13,no,0,149358.0,15.0,14,66347.77,0.43256410031517295,0.5008744436728103,0.00087444367281031,0.07385327344163016,True,True,True,True,False
KXBTC15M-26FEB181445-45,2026-02-18 19:30:00+00:00,2026-02-18 19:45:00+00:00,2026-02-18 19:31:00+00:00,66190.13,66070.42,no,0,119775.0,15.0,14,66102.0,0.43256410031517295,0.2749459894847903,-0.22505401051520968,-13.332425645215677,True,True,False,True,False
KXBTC15M-26FEB181500-00,2026-02-18 19:45:00+00:00,2026-02-18 20:00:00+00:00,2026-02-18 19:46:00+00:00,66070.42,66159.06,yes,1,134307.0,15.0,14,66183.0,0.43256410031517295,0.7768163426215153,0.27681634262151533,17.010410528383687,True,True,False,True,False
KXBTC15M-26FEB181515-15,2026-02-18 20:00:00+00:00,2026-02-18 20:15:00+00:00,2026-02-18 20:01:00+00:00,66159.06,66294.51,yes,1,106036.0,15.0,14,66216.01,0.4327114542653997,0.6495734096310924,0.14957340963109245,8.600639029744784,True,True,False,True,False
KXBTC15M-26FEB181530-30,2026-02-18 20:15:00+00:00,2026-02-18 20:30:00+00:00,2026-02-18 20:16:00+00:00,66294.509999,66292.99,no,0,167626.0,15.0,14,66141.59,0.4327114542653997,0.1502889811160572,-0.3497110188839428,-23.12009720359084,True,True,False,True,False
KXBTC15M-26FEB181545-45,2026-02-18 20:30:00+00:00,2026-02-18 20:45:00+00:00,2026-02-18 20:31:00+00:00,66292.99,66408.25,yes,1,95682.0,15.0,14,66402.01,0.4327114542653997,0.7687272218851322,0.2687272218851322,16.4181777027517,True,True,False,True,False
KXBTC15M-26FEB181600-00,2026-02-18 20:45:00+00:00,2026-02-18 21:00:00+00:00,2026-02-18 20:46:00+00:00,66408.25,66229.7,no,0,209891.0,15.0,14,66424.89,0.4327114542653997,0.5442196929116536,0.04421969291165362,2.505085066757268,True,True,True,True,False
KXBTC15M-26FEB181615-15,2026-02-18 21:00:00+00:00,2026-02-18 21:15:00+00:00,2026-02-18 21:01:00+00:00,66229.7,66177.73,no,0,175085.0,15.0,14,66261.43,0.4337431827899303,0.5842766435054211,0.08427664350542108,4.788607791892799,True,True,False,True,False
KXBTC15M-26FEB181630-30,2026-02-18 21:15:00+00:00,2026-02-18 21:30:00+00:00,2026-02-18 21:16:00+00:00,66177.729999,66355.42,yes,1,141579.0,15.0,14,66288.96,0.4337431827899303,0.7730953543384735,0.27309535433847354,16.7795664617462,True,True,False,True,False
KXBTC15M-26FEB181645-45,2026-02-18 21:30:00+00:00,2026-02-18 21:45:00+00:00,2026-02-18 21:31:00+00:00,66355.42,66417.89,yes,1,168979.0,15.0,14,66361.97,0.4337431827899303,0.5171389530792057,0.017138953079205654,0.9870110848130201,True,True,True,True,False
KXBTC15M-26FEB181700-00,2026-02-18 21:45:00+00:00,2026-02-18 22:00:00+00:00,2026-02-18 21:46:00+00:00,66417.89,66308.32,no,0,229303.0,15.0,14,66412.56,0.4337431827899303,0.48525470367461077,-0.014745296325389234,-0.802559034014311,True,True,True,True,False
KXBTC15M-26FEB181715-15,2026-02-18 22:00:00+00:00,2026-02-18 22:15:00+00:00,2026-02-18 22:01:00+00:00,66308.32,66213.84,no,0,291043.0,15.0,14,66317.97,0.43010964329523593,0.5256924697359567,0.025692469735956736,1.4551108847261427,True,True,True,True,False
KXBTC15M-26FEB181730-30,2026-02-18 22:15:00+00:00,2026-02-18 22:30:00+00:00,2026-02-18 22:16:00+00:00,66213.84,66294.54,yes,1,141236.0,15.0,14,66270.82,0.43010964329523593,0.6503959908558997,0.15039599085589972,8.59805265726461,True,True,False,True,False
KXBTC15M-26FEB181745-45,2026-02-18 22:30:00+00:00,2026-02-18 22:45:00+00:00,2026-02-18 22:31:00+00:00,66294.539999,66376.5,yes,1,113435.0,15.0,14,66380.99,0.43010964329523593,0.7210482990914704,0.2210482990914704,13.023306973879826,True,True,False,True,False
KXBTC15M-26FEB181800-00,2026-02-18 22:45:00+00:00,2026-02-18 23:00:00+00:00,2026-02-18 22:46:00+00:00,66376.5,66380.82,yes,1,212055.0,15.0,14,66419.32,0.43010964329523593,0.6138663976177597,0.11386639761775974,6.446919360211303,True,True,False,True,False
KXBTC15M-26FEB181815-15,2026-02-18 23:00:00+00:00,2026-02-18 23:15:00+00:00,2026-02-18 23:01:00+00:00,66380.82,66313.66,no,0,185402.0,15.0,14,66394.26,0.41815526642017387,0.5369404552312197,0.03694045523121969,2.0242713752646355,True,True,True,True,False
KXBTC15M-26FEB181830-30,2026-02-18 23:15:00+00:00,2026-02-18 23:30:00+00:00,2026-02-18 23:16:00+00:00,66313.66,66279.43,no,0,157684.0,15.0,14,66302.05,0.41815526642017387,0.4672393555935938,-0.03276064440640619,-1.7510770783106375,True,True,True,True,False
KXBTC15M-26FEB181845-45,2026-02-18 23:30:00+00:00,2026-02-18 23:45:00+00:00,2026-02-18 23:31:00+00:00,66279.429999,66430.26,yes,1,83559.0,15.0,14,66316.98,0.41815526642017387,0.603093905023211,0.10309390502321103,5.662200088121621,True,True,False,True,False
KXBTC15M-26FEB181900-00,2026-02-18 23:45:00+00:00,2026-02-19 00:00:00+00:00,2026-02-18 23:46:00+00:00,66430.259999,66432.1,yes,1,168163.0,15.0,14,66409.08,0.41815526642017387,0.44084052628777853,-0.059159473712221466,-3.189322755261773,True,True,False,True,False
KXBTC15M-26FEB181915-15,2026-02-19 00:00:00+00:00,2026-02-19 00:15:00+00:00,2026-02-19 00:01:00+00:00,66432.1,66372.91,no,0,176578.0,15.0,14,66363.0,0.4102794654902738,0.31116764969442806,-0.18883235030557194,-10.412428612330038,True,True,False,True,False
KXBTC15M-26FEB181930-30,2026-02-19 00:15:00+00:00,2026-02-19 00:30:00+00:00,2026-02-19 00:16:00+00:00,66372.91,66369.56,no,0,198330.0,15.0,14,66399.01,0.4102794654902738,0.5732341019167636,0.0732341019167636,3.9307814980963225,True,True,False,True,False
KXBTC15M-26FEB181945-45,2026-02-19 00:30:00+00:00,2026-02-19 00:45:00+00:00,2026-02-19 00:31:00+00:00,66369.56,66498.28,yes,1,113619.0,15.0,14,66353.59,0.4102794654902738,0.4543377189611751,-0.045662281038824915,-2.406802706530448,True,True,True,True,False
KXBTC15M-26FEB182000-00,2026-02-19 00:45:00+00:00,2026-02-19 01:00:00+00:00,2026-02-19 00:46:00+00:00,66498.28,66415.38,no,0,174864.0,15.0,14,66482.05,0.4102794654902738,0.4536929892924811,-0.046307010707518914,-2.4412604605297106,True,True,True,True,False
KXBTC15M-26FEB182015-15,2026-02-19 01:00:00+00:00,2026-02-19 01:15:00+00:00,2026-02-19 01:01:00+00:00,66415.38,66676.08,yes,1,120504.0,15.0,14,66534.63,0.43568233951601254,0.7871801964919736,0.28718019649197357,17.922997392485687,True,True,False,True,False
KXBTC15M-26FEB182030-30,2026-02-19 01:15:00+00:00,2026-02-19 01:30:00+00:00,2026-02-19 01:16:00+00:00,66676.08,66653.85,no,0,164626.0,15.0,14,66619.2,0.43568233951601254,0.3517226231469537,-0.14827737685304632,-8.538079112328676,True,True,False,True,False
KXBTC15M-26FEB182045-45,2026-02-19 01:30:00+00:00,2026-02-19 01:45:00+00:00,2026-02-19 01:31:00+00:00,66653.85,66762.78,yes,1,146620.0,15.0,14,66714.01,0.43568233951601254,0.6554562418618872,0.15545624186188722,9.017596154089516,True,True,False,True,False
KXBTC15M-26FEB182100-00,2026-02-19 01:45:00+00:00,2026-02-19 02:00:00+00:00,2026-02-19 01:46:00+00:00,66762.78,66832.45,yes,1,162102.0,15.0,14,66774.01,0.43568233951601254,0.5293658522114235,0.029365852211423515,1.6817920625099387,True,True,True,True,False
KXBTC15M-26FEB182115-15,2026-02-19 02:00:00+00:00,2026-02-19 02:15:00+00:00,2026-02-19 02:01:00+00:00,66832.45,66804.32,no,0,212185.0,15.0,14,66777.0,0.42891676927707195,0.3534335795888151,-0.1465664204111849,-8.303757281698353,True,True,False,True,False
KXBTC15M-26FEB182130-30,2026-02-19 02:15:00+00:00,2026-02-19 02:30:00+00:00,2026-02-19 02:16:00+00:00,66804.32,66911.87,yes,1,120019.0,15.0,14,66831.81,0.42891676927707195,0.5732862565848978,0.07328625658489785,4.113310712367462,True,True,False,True,False
KXBTC15M-26FEB182145-45,2026-02-19 02:30:00+00:00,2026-02-19 02:45:00+00:00,2026-02-19 02:31:00+00:00,66911.869999,66636.73,no,0,122669.0,15.0,14,66822.49,0.42891676927707195,0.27260893896797334,-0.22739106103202666,-13.375736073288655,True,True,False,True,False
KXBTC15M-26FEB182200-00,2026-02-19 02:45:00+00:00,2026-02-19 03:00:00+00:00,2026-02-19 02:46:00+00:00,66636.729999,66821.83,yes,1,86203.0,15.0,14,66684.15,0.42891676927707195,0.6256096087529632,0.12560960875296323,7.111135254778133,True,True,False,True,False
KXBTC15M-26FEB182215-15,2026-02-19 03:00:00+00:00,2026-02-19 03:15:00+00:00,2026-02-19 03:01:00+00:00,66821.83,66769.53,no,0,125009.0,15.0,14,66765.02,0.4213629375200221,0.34745637050965916,-0.15254362949034084,-8.50894675085811,True,True,False,True,False
KXBTC15M-26FEB182230-30,2026-02-19 03:15:00+00:00,2026-02-19 03:30:00+00:00,2026-02-19 03:16:00+00:00,66769.53,66917.43,yes,1,56479.0,15.0,14,66858.2,0.4213629375200221,0.7287962127088841,0.22879621270888406,13.262397133036524,True,True,False,True,False
KXBTC15M-26FEB182245-45,2026-02-19 03:30:00+00:00,2026-02-19 03:45:00+00:00,2026-02-19 03:31:00+00:00,66917.429999,66866.87,no,0,107588.0,15.0,14,66889.47,0.4213629375200221,0.4233769209965601,-0.0766230790034399,-4.180029980802478,True,True,False,True,False
KXBTC15M-26FEB182300-00,2026-02-19 03:45:00+00:00,2026-02-19 04:00:00+00:00,2026-02-19 03:46:00+00:00,66866.869999,66947.84,yes,1,112337.0,15.0,14,66817.13,0.4213629375200221,0.3656959914913548,-0.1343040085086452,-7.444198665820819,True,True,False,True,False
KXBTC15M-26FEB182315-15,2026-02-19 04:00:00+00:00,2026-02-19 04:15:00+00:00,2026-02-19 04:01:00+00:00,66947.84,66953.94,yes,1,166145.0,15.0,14,66939.82,0.42249414944160363,0.47765794052950017,-0.02234205947049983,-1.1980910614921763,True,True,True,True,False
KXBTC15M-26FEB182330-30,2026-02-19 04:15:00+00:00,2026-02-19 04:30:00+00:00,2026-02-19 04:16:00+00:00,66953.94,66865.5,no,0,110431.0,15.0,14,66921.67,0.42249414944160363,0.41208651204103935,-0.08791348795896065,-4.8220553970043,True,True,False,True,False
KXBTC15M-26FEB182345-45,2026-02-19 04:30:00+00:00,2026-02-19 04:45:00+00:00,2026-02-19 04:31:00+00:00,66865.5,66812.43,no,0,138392.0,15.0,14,66864.43,0.42249414944160363,0.4966373137801757,-0.0033626862198242735,-0.16002529297071477,True,True,True,True,False
KXBTC15M-26FEB190000-00,2026-02-19 04:45:00+00:00,2026-02-19 05:00:00+00:00,2026-02-19 04:46:00+00:00,66812.429999,66782.09,no,0,127193.0,15.0,14,66789.17,0.42249414944160363,0.4361342137467228,-0.06386578625327721,-3.4826003976395725,True,True,False,True,False
KXBTC15M-26FEB190015-15,2026-02-19 05:00:00+00:00,2026-02-19 05:15:00+00:00,2026-02-19 05:01:00+00:00,66782.09,66753.77,no,0,117299.0,15.0,14,66757.97,0.42382751574201716,0.4339838340914102,-0.06601616590858977,-3.6130517449819615,True,True,False,True,False
KXBTC15M-26FEB190030-30,2026-02-19 05:15:00+00:00,2026-02-19 05:30:00+00:00,2026-02-19 05:16:00+00:00,66753.77,66708.12,no,0,151780.0,15.0,14,66826.22,0.42382751574201716,0.6896345666307702,0.18963456663077016,10.84155291141667,True,True,False,True,False
KXBTC15M-26FEB190045-45,2026-02-19 05:30:00+00:00,2026-02-19 05:45:00+00:00,2026-02-19 05:31:00+00:00,66708.119999,66756.56,yes,1,99917.0,15.0,14,66711.0,0.42382751574201716,0.5074371350544793,0.007437135054479294,0.4317130608142164,True,True,True,True,False
KXBTC15M-26FEB190100-00,2026-02-19 05:45:00+00:00,2026-02-19 06:00:00+00:00,2026-02-19 05:46:00+00:00,66756.56,66840.07,yes,1,99640.0,15.0,14,66733.23,0.42382751574201716,0.4360893725663064,-0.06391062743369358,-3.496009409405441,True,True,False,True,False
KXBTC15M-26FEB190115-15,2026-02-19 06:00:00+00:00,2026-02-19 06:15:00+00:00,2026-02-19 06:01:00+00:00,66840.07,66953.69,yes,1,103877.0,15.0,14,66867.0,0.4255854491530034,0.5723253123815897,0.07232531238158968,4.0273976700006004,True,True,False,True,False
KXBTC15M-26FEB190130-30,2026-02-19 06:15:00+00:00,2026-02-19 06:30:00+00:00,2026-02-19 06:16:00+00:00,66953.69,67142.07,yes,1,101541.0,15.0,14,66944.49,0.4255854491530034,0.47461984635764215,-0.02538015364235785,-1.3742729237308535,True,True,True,True,False
KXBTC15M-26FEB190145-45,2026-02-19 06:30:00+00:00,2026-02-19 06:45:00+00:00,2026-02-19 06:31:00+00:00,67142.07,67083.65,no,0,119431.0,15.0,14,67259.75,0.4255854491530034,0.7870334095519942,0.2870334095519942,17.496348113097806,True,True,False,True,False
KXBTC15M-26FEB190200-00,2026-02-19 06:45:00+00:00,2026-02-19 07:00:00+00:00,2026-02-19 06:46:00+00:00,67083.649999,67114.34,yes,1,121365.0,15.0,14,67086.55,0.4255854491530034,0.5074130587998507,0.007413058799850658,0.4322775578714054,True,True,True,True,False
KXBTC15M-26FEB190215-15,2026-02-19 07:00:00+00:00,2026-02-19 07:15:00+00:00,2026-02-19 07:01:00+00:00,67114.34,67123.19,yes,1,176057.0,15.0,14,67071.01,0.40708954916615653,0.3788742386991416,-0.12112576130085839,-6.460317207091671,True,True,False,True,False
KXBTC15M-26FEB190230-30,2026-02-19 07:15:00+00:00,2026-02-19 07:30:00+00:00,2026-02-19 07:16:00+00:00,67123.19,67194.5,yes,1,72949.0,15.0,14,67145.09,0.40708954916615653,0.5612798117081337,0.06127981170813368,3.2615936623205335,True,True,False,True,False
KXBTC15M-26FEB190245-45,2026-02-19 07:30:00+00:00,2026-02-19 07:45:00+00:00,2026-02-19 07:31:00+00:00,67194.5,67149.99,no,0,121263.0,15.0,14,67210.21,0.40708954916615653,0.543881062072083,0.04388106207208298,2.3374424808383134,True,True,True,True,False
KXBTC15M-26FEB190300-00,2026-02-19 07:45:00+00:00,2026-02-19 08:00:00+00:00,2026-02-19 07:46:00+00:00,67149.99,67174.95,yes,1,164716.0,15.0,14,67137.04,0.40708954916615653,0.4630114404799162,-0.036988559520083786,-1.9288905200484923,True,True,True,True,False
KXBTC15M-26FEB190315-15,2026-02-19 08:00:00+00:00,2026-02-19 08:15:00+00:00,2026-02-19 08:01:00+00:00,67174.95,67046.01,no,0,0.0,15.0,14,67112.51,0.41171703753605793,0.3304366530812435,-0.16956334691875652,-9.30377957850218,True,True,False,True,False
KXBTC15M-26FEB190330-30,2026-02-19 08:15:00+00:00,2026-02-19 08:30:00+00:00,2026-02-19 08:16:00+00:00,67046.009999,66879.1,no,0,0.0,15.0,14,67020.01,0.41171703753605793,0.42716409314667375,-0.07283590685332625,-3.879438245384765,True,True,False,True,False
KXBTC15M-26FEB190345-45,2026-02-19 08:30:00+00:00,2026-02-19 08:45:00+00:00,2026-02-19 08:31:00+00:00,66879.1,66883.0,yes,1,0.0,15.0,14,66890.47,0.41171703753605793,0.5314594387982591,0.031459438798259076,1.6997937075334264,True,True,True,True,False
KXBTC15M-26FEB190400-00,2026-02-19 08:45:00+00:00,2026-02-19 09:00:00+00:00,2026-02-19 08:46:00+00:00,66883.0,66907.32,yes,1,0.0,15.0,14,66864.15,0.41171703753605793,0.44681324606504647,-0.053186753934953535,-2.8191489759468746,True,True,False,True,False
KXBTC15M-26FEB190415-15,2026-02-19 09:00:00+00:00,2026-02-19 09:15:00+00:00,2026-02-19 09:01:00+00:00,66907.32,66995.88,yes,1,0.0,15.0,14,66924.33,0.40857525067897604,0.5475586486962445,0.04755864869624449,2.5416765472280054,True,True,True,True,False
KXBTC15M-26FEB190430-30,2026-02-19 09:15:00+00:00,2026-02-19 09:30:00+00:00,2026-02-19 09:16:00+00:00,66995.88,67097.03,yes,1,0.0,15.0,14,66987.54,0.40857525067897604,0.4760407793064205,-0.023959220693579475,-1.2450076536638097,True,True,True,True,False
KXBTC15M-26FEB190445-45,2026-02-19 09:30:00+00:00,2026-02-19 09:45:00+00:00,2026-02-19 09:31:00+00:00,67097.03,67045.56,no,0,0.0,15.0,14,67094.2,0.40857525067897604,0.49160016610680174,-0.00839983389319826,-0.42179502848260303,True,True,True,True,False
KXBTC15M-26FEB190500-00,2026-02-19 09:45:00+00:00,2026-02-19 10:00:00+00:00,2026-02-19 09:46:00+00:00,67045.56,66806.57,no,0,0.0,15.0,14,66933.38,0.40857525067897604,0.21324835718824575,-0.28675164281175425,-16.759948474138465,True,True,False,True,False
KXBTC15M-26FEB190515-15,2026-02-19 10:00:00+00:00,2026-02-19 10:15:00+00:00,2026-02-19 10:01:00+00:00,66806.57,66841.5,yes,1,46118.0,15.0,14,66776.85,0.40859635652735965,0.41602984424988715,-0.08397015575011285,-4.450644197802257,True,True,False,True,False
KXBTC15M-26FEB190530-30,2026-02-19 10:15:00+00:00,2026-02-19 10:30:00+00:00,2026-02-19 10:16:00+00:00,66841.5,66844.9,yes,1,62434.0,15.0,14,66865.99,0.40859635652735965,0.568540094889658,0.06854009488965795,3.662549526299579,True,True,False,True,False
KXBTC15M-26FEB190545-45,2026-02-19 10:30:00+00:00,2026-02-19 10:45:00+00:00,2026-02-19 10:31:00+00:00,66844.899999,66917.69,yes,1,45048.0,15.0,14,66787.27,0.40859635652735965,0.3408783701107938,-0.1591216298892062,-8.628889756984682,True,True,False,True,False
KXBTC15M-26FEB190600-00,2026-02-19 10:45:00+00:00,2026-02-19 11:00:00+00:00,2026-02-19 10:46:00+00:00,66917.69,66811.14,no,0,39698.0,15.0,14,66858.13,0.40859635652735965,0.3360342541484449,-0.1639657458515551,-8.908415476172856,True,True,False,True,False
KXBTC15M-26FEB190615-15,2026-02-19 11:00:00+00:00,2026-02-19 11:15:00+00:00,2026-02-19 11:01:00+00:00,66811.14,66879.72,yes,1,22131.0,15.0,14,66788.34,0.3875719678406418,0.43186168747489667,-0.06813831252510333,-3.413769529232634,True,True,False,True,False
KXBTC15M-26FEB190630-30,2026-02-19 11:15:00+00:00,2026-02-19 11:30:00+00:00,2026-02-19 11:16:00+00:00,66879.72,66808.83,no,0,40397.0,15.0,14,66870.01,0.3875719678406418,0.470668871002476,-0.029331128997523992,-1.452070965744794,True,True,True,True,False
KXBTC15M-26FEB190645-45,2026-02-19 11:30:00+00:00,2026-02-19 11:45:00+00:00,2026-02-19 11:31:00+00:00,66808.83,66660.34,no,0,46612.0,15.0,14,66803.94,0.3875719678406418,0.4850059004866524,-0.014994099513347625,-0.7319927537207263,True,True,True,True,False
KXBTC15M-26FEB190700-00,2026-02-19 11:45:00+00:00,2026-02-19 12:00:00+00:00,2026-02-19 11:46:00+00:00,66660.34,66471.03,no,0,69543.0,15.0,14,66662.47,0.3875719678406418,0.5059735250903977,0.005973525090397724,0.3195201137918617,True,True,True,True,False
KXBTC15M-26FEB190715-15,2026-02-19 12:00:00+00:00,2026-02-19 12:15:00+00:00,2026-02-19 12:01:00+00:00,66471.03,66497.23,yes,1,80293.0,15.0,14,66478.88,0.35354622885946835,0.5254377532422366,0.025437753242236627,1.1808261511033007,True,True,True,True,False
KXBTC15M-26FEB190730-30,2026-02-19 12:15:00+00:00,2026-02-19 12:30:00+00:00,2026-02-19 12:16:00+00:00,66497.229999,66622.86,yes,1,50972.0,15.0,14,66490.0,0.35354622885946835,0.47587765069536403,-0.02412234930463597,-1.0873814107388875,True,True,True,True,False
KXBTC15M-26FEB190745-45,2026-02-19 12:30:00+00:00,2026-02-19 12:45:00+00:00,2026-02-19 12:31:00+00:00,66622.86,66589.23,no,0,91281.0,15.0,14,66605.29,0.35354622885946835,0.4421722549538173,-0.05782774504618271,-2.637928608974901,True,True,False,True,False
KXBTC15M-26FEB190800-00,2026-02-19 12:45:00+00:00,2026-02-19 13:00:00+00:00,2026-02-19 12:46:00+00:00,66589.229999,66488.99,no,0,39029.0,15.0,14,66527.03,0.35354622885946835,0.3039499121499636,-0.19605008785003641,-9.349583019113288,True,True,False,True,False
KXBTC15M-26FEB190815-15,2026-02-19 13:00:00+00:00,2026-02-19 13:15:00+00:00,2026-02-19 13:01:00+00:00,66488.99,66367.85,no,0,52208.0,15.0,14,66493.98,0.39355337356777237,0.5143320033931775,0.014332003393177528,0.750443874767413,True,True,True,True,False
KXBTC15M-26FEB190830-30,2026-02-19 13:15:00+00:00,2026-02-19 13:30:00+00:00,2026-02-19 13:16:00+00:00,66367.85,66155.73,no,0,47082.0,15.0,14,66352.45,0.39355337356777237,0.4541155229734509,-0.045884477026549075,-2.3209391665279475,True,True,True,True,False
